"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","eTOI","eTOI/GP","eG/60","eA1/60","eA2/60","eP1/60","eP/60","eSh/60","QoT TOI","QoC TOI","QoT GF%","QoC GF%","GF%Rel","GF%","GF","GA","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Igor Chibrikov","D","OS","15.795","41","1","4","1","5","6","14","7.14","0.02","0.1","0.02","0.12","0.15","0.34","382.95","9.34","0.16","0.63","0.16","0.78","0.94","2.19","13.4","13.2","50.98","48.78","2.69","54.84","17","14","0","0","0.0","0","1","0.0","1","13","7.69","0","0","0.0"
"","Ben Badalamenti","RW","SAG","17.61","34","4","1","1","5","6","41","9.76","0.12","0.03","0.03","0.15","0.18","1.21","287.88","8.47","0.83","0.21","0.21","1.04","1.25","8.55","13.35","13.91","43.55","48.16","-6.54","36.84","7","12","3","7","42.86","0","4","0.0","1","30","3.33","1","9","11.11"
"","Nick Isaacson","LW","PBO","18.1","29","3","2","1","5","6","42","7.14","0.1","0.07","0.03","0.17","0.21","1.45","360.21","12.42","0.5","0.33","0.17","0.83","1.0","7.0","13.45","14.02","42.63","49.19","0.14","46.88","15","17","0","8","0.0","2","4","50.0","1","30","3.33","1","5","20.0"
"","Kirill Kozhevnikov","LW","WSR","18.64","33","3","2","1","5","6","30","10.0","0.09","0.06","0.03","0.15","0.18","0.91","258.17","7.82","0.7","0.46","0.23","1.16","1.39","6.97","14.04","13.78","52.34","46.93","0.41","53.85","7","6","1","10","10.0","1","2","50.0","1","18","5.56","0","2","0.0"
"","Colton Kammerer","D","SAR","15.905","39","1","4","1","5","6","28","3.57","0.03","0.1","0.03","0.13","0.15","0.72","438.6","11.25","0.14","0.55","0.14","0.68","0.82","3.83","12.67","13.67","53.35","49.1","-1.58","56.25","27","21","0","2","0.0","0","3","0.0","1","23","4.35","0","0","0.0"
"","Emmett Serensits","D","SBY","17.692","61","2","3","1","5","6","42","4.76","0.03","0.05","0.02","0.08","0.1","0.69","678.88","11.13","0.18","0.27","0.09","0.44","0.53","3.71","13.81","13.84","43.34","51.88","-7.11","37.1","23","39","0","1","0.0","0","0","0.0","2","41","4.88","1","3","33.33"
"","Adrien Beraldo","D","PBO","17.676","51","2","3","0","5","5","34","5.88","0.04","0.06","0.0","0.1","0.1","0.67","551.05","10.8","0.22","0.33","0.0","0.54","0.54","3.7","13.15","13.83","43.88","50.57","-1.28","41.51","22","31","0","0","0.0","0","0","0.0","2","34","5.88","0","0","0.0"
"","Dalton Duhart","C","LDN","16.66","36","3","2","0","5","5","21","14.29","0.08","0.06","0.0","0.14","0.14","0.58","304.89","8.47","0.59","0.39","0.0","0.98","0.98","4.13","12.36","13.0","48.26","47.08","-5.36","45.0","9","11","0","2","0.0","1","1","100.0","2","18","11.11","10","18","55.56"
"","Ryan Martin","D","ER","18.259","53","2","2","7","4","11","38","5.26","0.04","0.04","0.13","0.08","0.21","0.72","830.62","15.67","0.14","0.14","0.51","0.29","0.79","2.74","14.21","14.11","47.35","51.33","13.86","53.19","50","44","0","3","0.0","1","4","25.0","1","31","3.23","0","0","0.0"
"","Kelton Hatcher","D","SAR","18.412","62","0","4","7","4","11","37","0.0","0.0","0.06","0.11","0.06","0.18","0.6","887.9","14.32","0.0","0.27","0.47","0.27","0.74","2.5","12.81","13.9","55.64","50.61","-16.6","45.45","50","60","0","1","0.0","0","0","0.0","0","36","0.0","0","0","0.0"
"","Conor Ali","D","SBY/KGN","18.525","65","0","4","5","4","9","31","0.0","0.0","0.06","0.08","0.06","0.14","0.48","751.98","11.57","0.0","0.32","0.4","0.32","0.72","2.47","14.37","13.53","52.05","48.63","3.33","54.55","36","30","0","1","0.0","0","2","0.0","0","28","0.0","0","2","0.0"
"","Gleb Babintsev","D","PBO","17.69","64","1","3","4","4","8","55","1.82","0.02","0.05","0.06","0.06","0.12","0.86","880.88","13.76","0.07","0.2","0.27","0.27","0.54","3.75","13.53","14.01","44.68","50.68","-7.44","40.43","38","56","1","2","50.0","0","0","0.0","0","53","0.0","0","0","0.0"
"","Daniil Vertiy","LW","OS/NB/SAG","18.845","31","2","2","3","4","7","48","4.17","0.06","0.06","0.1","0.13","0.23","1.55","330.89","10.67","0.36","0.36","0.54","0.73","1.27","8.7","14.11","14.22","50.5","47.6","-1.42","51.85","14","13","0","7","0.0","1","4","25.0","1","37","2.7","1","2","50.0"
"","Ben Garagan","C","HAM","18.694","50","1","3","3","4","7","43","2.33","0.02","0.06","0.06","0.08","0.14","0.86","414.22","8.28","0.14","0.43","0.43","0.58","1.01","6.23","12.98","13.23","53.32","47.35","-8.69","50.0","13","13","1","10","10.0","0","4","0.0","0","29","0.0","107","256","41.8"
"","Matt McNamara","D","PBO","17.353","49","1","3","2","4","6","43","2.33","0.02","0.06","0.04","0.08","0.12","0.88","591.23","12.07","0.1","0.3","0.2","0.41","0.61","4.36","13.35","13.82","44.46","51.23","-7.96","36.67","22","38","0","1","0.0","0","1","0.0","1","41","2.44","0","0","0.0"
"","Ian Blacker","D","OSH","18.308","48","1","3","2","4","6","28","3.57","0.02","0.06","0.04","0.08","0.12","0.58","612.62","12.76","0.1","0.29","0.2","0.39","0.59","2.74","12.79","13.72","51.05","48.91","-0.59","50.0","30","30","0","0","0.0","1","2","50.0","0","26","0.0","0","0","0.0"
"","Johnathon Schaefer","D","NIAG","19.453","53","0","4","2","4","6","37","0.0","0.0","0.08","0.04","0.08","0.11","0.7","707.45","13.35","0.0","0.34","0.17","0.34","0.51","3.14","12.84","13.83","51.46","48.74","-3.95","46.05","35","41","0","2","0.0","0","4","0.0","0","31","0.0","1","3","33.33"
"","Marino Moro","LW","OS","17.618","37","1","3","1","4","5","16","6.25","0.03","0.08","0.03","0.11","0.14","0.43","351.62","9.5","0.17","0.51","0.17","0.68","0.85","2.73","13.54","13.61","50.75","51.45","-1.85","48.15","13","14","1","3","33.33","0","1","0.0","0","12","0.0","22","72","30.56"
"","John Parker-Jones","RW","PBO","17.443","41","2","2","1","4","5","30","6.67","0.05","0.05","0.02","0.1","0.12","0.73","301.83","7.36","0.4","0.4","0.2","0.8","0.99","5.96","13.25","12.86","41.37","47.99","-12.53","33.33","5","10","2","8","25.0","0","2","0.0","0","20","0.0","0","3","0.0"
"","Adam Varga","RW","MISS","16.277","46","1","3","0","4","4","22","4.55","0.02","0.07","0.0","0.09","0.09","0.48","342.5","7.45","0.18","0.53","0.0","0.7","0.7","3.85","13.78","13.39","46.35","49.01","-23.18","26.32","5","14","1","5","20.0","0","3","0.0","0","14","0.0","0","0","0.0"
"","Justin Pringle","LW","KGN","17.525","25","3","1","0","4","4","16","18.75","0.12","0.04","0.0","0.16","0.16","0.64","202.94","8.12","0.89","0.3","0.0","1.18","1.18","4.73","15.0","13.12","51.45","49.76","15.6","63.64","7","4","0","2","0.0","2","5","40.0","1","9","11.11","5","6","83.33"
"","Sam Field","RW","KGN","19.614","14","4","0","0","4","4","18","22.22","0.29","0.0","0.0","0.29","0.29","1.29","148.31","10.59","1.62","0.0","0.0","1.62","1.62","7.28","13.97","13.54","50.68","51.43","-3.29","53.85","7","6","2","4","50.0","1","1","100.0","1","13","7.69","1","1","100.0"
"","Zack Malik","D","SBY","17.12","32","0","4","0","4","4","26","0.0","0.0","0.12","0.0","0.12","0.12","0.81","466.82","14.59","0.0","0.51","0.0","0.51","0.51","3.34","13.75","14.27","44.13","51.34","-0.98","45.1","23","28","0","1","0.0","0","0","0.0","0","25","0.0","0","0","0.0"
"","Tim Fallowfield","D","LDN","18.612","43","2","2","0","4","4","28","7.14","0.05","0.05","0.0","0.09","0.09","0.65","434.11","10.1","0.28","0.28","0.0","0.55","0.55","3.87","12.69","13.61","50.1","46.04","-18.57","40.0","12","18","0","0","0.0","0","0","0.0","2","28","7.14","0","0","0.0"
"","Reilly Webb","D","HAM/SAG","18.371","66","1","3","0","4","4","77","1.3","0.02","0.05","0.0","0.06","0.06","1.17","849.31","12.87","0.07","0.21","0.0","0.28","0.28","5.44","13.67","14.11","50.58","52.17","-9.69","40.79","31","45","0","1","0.0","0","1","0.0","1","75","1.33","0","0","0.0"
"","Cole Cameron","D","OS","19.357","66","1","2","6","3","9","55","1.82","0.02","0.03","0.09","0.05","0.14","0.83","757.55","11.48","0.08","0.16","0.48","0.24","0.71","4.36","13.69","13.65","52.46","48.79","-6.55","48.68","37","39","0","2","0.0","0","6","0.0","1","47","2.13","1","4","25.0"
"","Stephen Gibson","D","MISS","20.54","68","1","2","5","3","8","71","1.41","0.01","0.03","0.07","0.04","0.12","1.04","980.23","14.42","0.06","0.12","0.31","0.18","0.49","4.35","14.15","14.12","48.42","49.93","2.01","49.52","52","53","0","0","0.0","0","1","0.0","1","70","1.43","0","0","0.0"
"","Kurtis Henry","D","ER","17.424","44","1","2","4","3","7","24","4.17","0.02","0.05","0.09","0.07","0.16","0.55","617.61","14.04","0.1","0.19","0.39","0.29","0.68","2.33","13.39","13.7","44.81","48.97","-5.3","39.73","29","44","0","0","0.0","0","0","0.0","1","24","4.17","0","0","0.0"
"","Owen Burnell","LW","HAM","19.064","29","1","2","3","3","6","19","5.26","0.03","0.07","0.1","0.1","0.21","0.66","292.72","10.09","0.2","0.41","0.61","0.61","1.23","3.89","14.17","13.67","52.98","50.23","5.83","60.0","12","8","1","5","20.0","0","1","0.0","0","13","0.0","36","77","46.75"
"","Ian McKinnon","C","MISS/LDN","19.535","45","0","3","2","3","5","47","0.0","0.0","0.07","0.04","0.07","0.11","1.04","367.05","8.16","0.0","0.49","0.33","0.49","0.82","7.68","12.65","13.1","46.31","51.86","-20.02","29.17","7","17","0","6","0.0","0","8","0.0","0","33","0.0","3","7","42.86"
"","Braden Henderson","D","SAR/NB","17.342","45","0","3","2","3","5","33","0.0","0.0","0.07","0.04","0.07","0.11","0.73","476.25","10.58","0.0","0.38","0.25","0.38","0.63","4.16","14.47","13.88","52.51","48.02","9.07","61.54","24","15","0","0","0.0","0","0","0.0","0","33","0.0","1","1","100.0"
"","Patrick Brown","RW","NB","17.49","53","1","2","2","3","5","34","2.94","0.02","0.04","0.04","0.06","0.09","0.64","452.4","8.54","0.13","0.27","0.27","0.4","0.66","4.51","13.45","14.23","45.0","51.17","-24.75","25.0","7","21","0","1","0.0","0","6","0.0","1","27","3.7","123","323","38.08"
"","Joshua Dame","LW","NIAG","19.535","13","1","2","1","3","4","7","14.29","0.08","0.15","0.08","0.23","0.31","0.54","121.24","9.33","0.49","0.99","0.49","1.48","1.98","3.46","12.58","13.48","48.46","45.72","-9.52","50.0","5","5","0","2","0.0","1","1","100.0","0","4","0.0","1","3","33.33"
"","Michael Vukojevic","D","KIT","16.274","24","1","2","1","3","4","22","4.55","0.04","0.08","0.04","0.12","0.17","0.92","309.22","12.88","0.19","0.39","0.19","0.58","0.78","4.27","14.03","14.07","52.93","47.54","-9.76","50.0","15","15","0","1","0.0","0","0","0.0","1","21","4.76","0","0","0.0"
"","Brock Hill","D","SAG","18.637","22","0","3","1","3","4","7","0.0","0.0","0.14","0.05","0.14","0.18","0.32","240.46","10.93","0.0","0.75","0.25","0.75","1.0","1.75","12.62","13.88","49.24","49.71","-24.78","33.33","7","14","0","1","0.0","0","0","0.0","0","6","0.0","0","1","0.0"
"","Cameron Gaylor","LW","MISS","17.827","42","3","0","1","3","4","31","9.68","0.07","0.0","0.02","0.07","0.1","0.74","348.06","8.29","0.52","0.0","0.17","0.52","0.69","5.34","13.13","13.45","45.25","52.18","-20.68","27.27","6","16","2","7","28.57","1","7","14.29","0","17","0.0","43","119","36.13"
"","Mike Petizian","LW","KIT","16.57","40","2","1","1","3","4","27","7.41","0.05","0.03","0.03","0.07","0.1","0.68","320.89","8.02","0.37","0.19","0.19","0.56","0.75","5.05","12.61","13.34","51.54","47.53","-7.84","47.37","9","10","0","4","0.0","0","5","0.0","2","18","11.11","113","193","58.55"
"","Seva Losev","LW","OTT","17.26","30","2","1","0","3","3","13","15.38","0.07","0.03","0.0","0.1","0.1","0.43","233.23","7.77","0.51","0.26","0.0","0.77","0.77","3.34","12.72","13.23","43.37","51.11","-7.55","33.33","5","10","1","3","33.33","1","2","50.0","0","8","0.0","19","59","32.2"
"","Mitchell Balmas","LW","GAT","19.497","2","3","0","0","3","3","5","60.0","1.5","0.0","0.0","1.5","1.5","2.5","36.59","18.3","4.92","0.0","0.0","4.92","4.92","8.2","17.04","14.91","100.0","46.5","100.0","100.0","4","0","0","0","0.0","1","2","50.0","2","3","66.67","0","2","0.0"
"","Shawn Boudrias","RW","GAT","18.007","2","1","2","0","3","3","1","100.0","0.5","1.0","0.0","1.5","1.5","0.5","36.59","18.3","1.64","3.28","0.0","4.92","4.92","1.64","17.04","14.91","100.0","46.5","100.0","100.0","4","0","0","0","0.0","0","0","0.0","1","1","100.0","6","14","42.86"
"","Sam Rhodes","C","BAR","17.575","45","3","0","0","3","3","41","7.32","0.07","0.0","0.0","0.07","0.07","0.91","351.03","7.8","0.51","0.0","0.0","0.51","0.51","7.01","12.79","13.47","55.64","47.94","-17.76","44.0","11","14","2","6","33.33","1","2","50.0","0","33","0.0","7","41","17.07"
"","Lucas Peric","D","OTT","16.688","57","2","1","0","3","3","28","7.14","0.04","0.02","0.0","0.05","0.05","0.49","606.29","10.64","0.2","0.1","0.0","0.3","0.3","2.77","14.45","13.74","47.25","51.8","-4.11","45.45","25","30","0","1","0.0","0","2","0.0","2","25","8.0","0","1","0.0"
"","Nikita Alexandrov","D","FLNT","18.333","58","2","1","0","3","3","48","4.17","0.03","0.02","0.0","0.05","0.05","0.83","730.55","12.6","0.16","0.08","0.0","0.25","0.25","3.94","13.77","13.69","35.77","51.78","-10.07","26.92","21","57","1","2","50.0","1","1","100.0","0","45","0.0","0","0","0.0"
"","Cameron Hough","LW","SAR","16.898","16","2","1","0","3","3","16","12.5","0.12","0.06","0.0","0.19","0.19","1.0","132.95","8.31","0.9","0.45","0.0","1.35","1.35","7.22","12.29","13.57","54.4","51.61","-13.64","36.36","4","7","1","2","50.0","1","3","33.33","0","11","0.0","0","1","0.0"
"","Camaryn Baber","C","SAG","16.452","11","1","2","0","3","3","13","7.69","0.09","0.18","0.0","0.27","0.27","1.18","106.17","9.65","0.57","1.13","0.0","1.7","1.7","7.35","12.76","13.61","46.88","44.99","14.67","71.43","5","2","1","1","100.0","0","0","0.0","0","12","0.0","36","72","50.0"
"","William Ennis","D","OSH","17.295","66","1","1","9","2","11","38","2.63","0.02","0.02","0.14","0.03","0.17","0.58","999.54","15.14","0.06","0.06","0.54","0.12","0.66","2.28","13.58","14.56","51.47","50.24","-6.0","46.43","52","60","0","0","0.0","0","1","0.0","1","37","2.7","0","0","0.0"
"","Jacob Moverare","D","MISS","19.045","32","1","1","5","2","7","33","3.03","0.03","0.03","0.16","0.06","0.22","1.03","560.89","17.53","0.11","0.11","0.53","0.21","0.75","3.53","14.84","14.13","47.5","50.95","3.78","46.03","29","34","0","2","0.0","0","0","0.0","1","31","3.23","0","0","0.0"
"","Grayson Ladd","D","WSR/KIT","16.545","52","0","2","4","2","6","22","0.0","0.0","0.04","0.08","0.04","0.12","0.42","709.17","13.64","0.0","0.17","0.34","0.17","0.51","1.86","13.25","13.65","52.39","48.52","10.69","56.76","42","32","0","0","0.0","0","0","0.0","0","22","0.0","0","0","0.0"
"","Hakon Nilsen","D","FLNT","19.614","61","0","2","4","2","6","36","0.0","0.0","0.03","0.07","0.03","0.1","0.59","855.35","14.02","0.0","0.14","0.28","0.14","0.42","2.53","13.66","13.9","36.13","51.9","2.93","37.23","35","59","0","1","0.0","0","0","0.0","0","35","0.0","0","0","0.0"
"","Aidan Timmermans","D","ER","17.388","38","1","1","3","2","5","32","3.12","0.03","0.03","0.08","0.05","0.13","0.84","462.01","12.16","0.13","0.13","0.39","0.26","0.65","4.16","13.23","13.31","44.13","49.16","-8.95","38.64","17","27","0","2","0.0","0","2","0.0","1","28","3.57","0","0","0.0"
"","Ian Martin","RW","NIAG","16.636","24","2","0","2","2","4","16","12.5","0.08","0.0","0.08","0.08","0.17","0.67","193.05","8.04","0.62","0.0","0.62","0.62","1.24","4.97","12.76","13.44","47.29","46.62","0.52","46.15","6","7","1","2","50.0","1","4","25.0","0","10","0.0","1","2","50.0"
"","Mitchell Byrne","D","KGN/ER","19.538","48","0","2","2","2","4","23","0.0","0.0","0.04","0.04","0.04","0.08","0.48","636.98","13.27","0.0","0.19","0.19","0.19","0.38","2.17","14.99","14.35","50.06","52.51","-27.1","27.87","17","44","0","0","0.0","0","1","0.0","0","22","0.0","0","0","0.0"
"","Holden Wale","D","SSM","17.137","37","1","1","2","2","4","17","5.88","0.03","0.03","0.05","0.05","0.11","0.46","329.13","8.9","0.18","0.18","0.36","0.36","0.73","3.1","13.7","13.17","63.57","47.36","14.51","77.27","17","5","0","0","0.0","0","0","0.0","1","17","5.88","0","0","0.0"
"","Navrin Mutter","LW","HAM","16.507","28","2","0","1","2","3","13","15.38","0.07","0.0","0.04","0.07","0.11","0.46","194.18","6.94","0.62","0.0","0.31","0.62","0.93","4.02","13.21","13.79","53.75","49.26","-17.35","44.44","4","5","1","4","25.0","1","4","25.0","0","5","0.0","3","6","50.0"
"","Adam Kadlec","C","WSR/OSH","18.037","25","0","2","1","2","3","23","0.0","0.0","0.08","0.04","0.08","0.12","0.92","228.06","9.12","0.0","0.53","0.26","0.53","0.79","6.05","13.98","13.52","52.31","46.67","-5.88","50.0","8","8","0","3","0.0","0","5","0.0","0","15","0.0","64","131","48.85"
"","Evan Krassey","RW","SBY","19.461","6","2","0","1","2","3","9","22.22","0.33","0.0","0.17","0.33","0.5","1.5","98.49","16.41","1.22","0.0","0.61","1.22","1.83","5.48","13.64","14.35","44.62","51.91","10.99","53.85","7","6","2","3","66.67","0","2","0.0","0","4","0.0","0","0","0.0"
"","Ryan Wells","D","MISS","18.081","23","0","2","1","2","3","18","0.0","0.0","0.09","0.04","0.09","0.13","0.78","362.81","15.77","0.0","0.33","0.17","0.33","0.5","2.98","15.36","14.2","50.29","51.09","-3.0","47.62","20","22","0","0","0.0","0","1","0.0","0","17","0.0","0","0","0.0"
"","Mathew Hill","D","BAR","16.378","30","1","1","1","2","3","23","4.35","0.03","0.03","0.03","0.07","0.1","0.77","318.69","10.62","0.19","0.19","0.19","0.38","0.56","4.33","12.29","13.28","56.96","48.2","-0.1","59.38","19","13","0","2","0.0","0","0","0.0","1","21","4.76","0","0","0.0"
"","Marko Jakovljevic","D","SAR","16.811","27","1","1","1","2","3","12","8.33","0.04","0.04","0.04","0.07","0.11","0.44","296.37","10.98","0.2","0.2","0.2","0.4","0.61","2.43","12.82","13.35","55.31","48.57","14.17","66.67","22","11","0","0","0.0","0","0","0.0","1","12","8.33","0","0","0.0"
"","Marcus Gretz","D","FLNT","15.817","45","0","2","1","2","3","19","0.0","0.0","0.04","0.02","0.04","0.07","0.42","599.83","13.33","0.0","0.2","0.1","0.2","0.3","1.9","13.27","13.79","36.67","50.24","1.05","33.33","21","42","0","1","0.0","0","0","0.0","0","18","0.0","0","0","0.0"
"","Jake Murray","C","HAM","17.408","30","1","1","1","2","3","13","7.69","0.03","0.03","0.03","0.07","0.1","0.43","243.03","8.1","0.25","0.25","0.25","0.49","0.74","3.21","13.5","13.09","55.63","45.71","-22.41","35.71","5","9","1","5","20.0","0","3","0.0","0","5","0.0","23","83","27.71"
"","Ondrej Machala","LW","NIAG","18.681","17","1","1","1","2","3","24","4.17","0.06","0.06","0.06","0.12","0.18","1.41","161.1","9.48","0.37","0.37","0.37","0.74","1.12","8.94","12.77","13.24","49.44","50.13","-33.33","16.67","2","10","1","4","25.0","0","2","0.0","0","18","0.0","4","9","44.44"
"","Zack Trott","LW","SSM","17.353","38","2","0","1","2","3","25","8.0","0.05","0.0","0.03","0.05","0.08","0.66","301.61","7.94","0.4","0.0","0.2","0.4","0.6","4.97","13.81","13.59","60.55","48.21","-30.79","38.89","7","11","0","4","0.0","0","3","0.0","2","18","11.11","3","7","42.86"
"","Luke Beamish","D","OS/ER","17.254","39","0","2","1","2","3","15","0.0","0.0","0.05","0.03","0.05","0.08","0.38","390.4","10.01","0.0","0.31","0.15","0.31","0.46","2.31","13.48","13.69","47.88","50.51","-22.82","29.03","9","22","0","1","0.0","0","1","0.0","0","13","0.0","0","0","0.0"
"","Matyas Svoboda","LW","PBO","18.705","34","2","0","1","2","3","23","8.7","0.06","0.0","0.03","0.06","0.09","0.68","281.86","8.29","0.43","0.0","0.21","0.43","0.64","4.9","12.99","13.26","40.96","51.79","-11.32","35.0","7","13","1","5","20.0","1","2","50.0","0","16","0.0","1","4","25.0"
"","Mason Hardy","D","MISS","17.454","32","0","2","0","2","2","16","0.0","0.0","0.06","0.0","0.06","0.06","0.5","230.45","7.2","0.0","0.52","0.0","0.52","0.52","4.17","12.14","13.27","45.57","48.6","1.73","54.55","6","5","0","0","0.0","0","0","0.0","0","16","0.0","0","0","0.0"
"","Jordan Frasca","LW","WSR","16.2","11","1","1","0","2","2","10","10.0","0.09","0.09","0.0","0.18","0.18","0.91","114.28","10.39","0.53","0.53","0.0","1.05","1.05","5.25","13.35","13.1","54.1","51.51","23.02","77.78","7","2","1","2","50.0","0","0","0.0","0","8","0.0","14","47","29.79"
"","Mitch Eliot","D","SAR","19.609","16","2","0","0","2","2","23","8.7","0.12","0.0","0.0","0.12","0.12","1.44","261.83","16.36","0.46","0.0","0.0","0.46","0.46","5.27","14.0","14.44","55.44","49.32","-0.91","50.0","18","18","0","0","0.0","0","0","0.0","2","23","8.7","0","0","0.0"
"","Chad Denault","RW","PBO","17.416","55","0","2","0","2","2","23","0.0","0.0","0.04","0.0","0.04","0.04","0.42","417.56","7.59","0.0","0.29","0.0","0.29","0.29","3.3","13.16","13.41","42.56","50.2","-22.15","23.08","6","20","0","7","0.0","0","4","0.0","0","12","0.0","1","5","20.0"
"","Cal Davis","LW","KGN","18.492","15","2","0","0","2","2","14","14.29","0.13","0.0","0.0","0.13","0.13","0.93","151.24","10.08","0.79","0.0","0.0","0.79","0.79","5.55","13.51","12.87","53.65","48.57","-7.41","50.0","6","6","1","2","50.0","0","2","0.0","1","10","10.0","2","3","66.67"
"","Blake McConville","RW","SBY","17.454","45","1","1","0","2","2","35","2.86","0.02","0.02","0.0","0.04","0.04","0.78","453.28","10.07","0.13","0.13","0.0","0.26","0.26","4.63","13.36","13.62","42.4","50.05","-16.15","26.32","10","28","0","5","0.0","0","7","0.0","1","23","4.35","3","8","37.5"
"","Paul Larabie","C","KGN","17.635","51","0","1","6","1","7","32","0.0","0.0","0.02","0.12","0.02","0.14","0.63","403.81","7.92","0.0","0.15","0.89","0.15","1.04","4.75","14.0","14.05","50.38","47.13","-7.21","50.0","11","11","0","2","0.0","0","3","0.0","0","27","0.0","4","7","57.14"
"","Riley Coome","D","LDN","18.196","61","0","1","4","1","5","45","0.0","0.0","0.02","0.07","0.02","0.08","0.74","704.9","11.56","0.0","0.09","0.34","0.09","0.43","3.83","12.93","13.57","50.1","48.86","-3.76","48.28","28","30","0","0","0.0","0","0","0.0","0","45","0.0","0","1","0.0"
"","Isaac Walker","D","MISS","17.503","58","0","1","3","1","4","21","0.0","0.0","0.02","0.05","0.02","0.07","0.36","602.23","10.38","0.0","0.1","0.3","0.1","0.4","2.09","14.02","13.78","48.5","50.37","-3.8","44.23","23","29","0","0","0.0","0","0","0.0","0","21","0.0","0","0","0.0"
"","Sean Allen","D","OSH","19.406","52","0","1","2","1","3","25","0.0","0.0","0.02","0.04","0.02","0.06","0.48","660.38","12.7","0.0","0.09","0.18","0.09","0.27","2.27","12.91","13.91","50.4","49.11","2.94","52.94","36","32","0","0","0.0","0","0","0.0","0","25","0.0","0","0","0.0"
"","Ryan O'Bonsawin","D","SBY","18.514","8","1","0","1","1","2","7","14.29","0.12","0.0","0.12","0.12","0.25","0.88","114.51","14.31","0.52","0.0","0.52","0.52","1.05","3.67","13.78","13.77","42.16","53.37","28.18","60.0","6","4","0","0","0.0","0","0","0.0","1","7","14.29","0","0","0.0"
"","Zack Pilon","D","FLNT","16.8","43","0","1","1","1","2","22","0.0","0.0","0.02","0.02","0.02","0.05","0.51","381.24","8.87","0.0","0.16","0.16","0.16","0.31","3.46","13.46","13.22","36.23","51.74","2.21","38.71","12","19","0","2","0.0","0","0","0.0","0","20","0.0","0","0","0.0"
"","Matthew Kreis","LW","SAG","20.126","9","0","1","1","1","2","19","0.0","0.0","0.11","0.11","0.11","0.22","2.11","108.79","12.09","0.0","0.55","0.55","0.55","1.1","10.48","13.86","14.18","50.99","51.54","-18.67","33.33","3","6","0","2","0.0","0","2","0.0","0","15","0.0","3","7","42.86"
"","Kyle Auger","D","OTT","18.705","7","0","1","1","1","2","7","0.0","0.0","0.14","0.14","0.14","0.29","1.0","77.79","11.11","0.0","0.77","0.77","0.77","1.54","5.4","14.4","13.76","47.09","45.69","11.69","57.14","4","3","0","0","0.0","0","0","0.0","0","7","0.0","0","0","0.0"
"","Emmett Gordon","D","KGN","17.627","44","0","1","1","1","2","20","0.0","0.0","0.02","0.02","0.02","0.05","0.45","418.92","9.52","0.0","0.14","0.14","0.14","0.29","2.86","14.58","13.63","52.43","47.67","-12.63","43.75","14","18","0","1","0.0","0","1","0.0","0","18","0.0","2","3","66.67"
"","Cole Resnick","LW","OSH","18.407","23","0","1","1","1","2","8","0.0","0.0","0.04","0.04","0.04","0.09","0.35","230.82","10.04","0.0","0.26","0.26","0.26","0.52","2.08","12.61","13.32","48.8","48.15","-2.93","44.44","8","10","0","2","0.0","0","0","0.0","0","6","0.0","13","34","38.24"
"","Lucas Rowe","C","LDN","16.093","25","1","0","1","1","2","15","6.67","0.04","0.0","0.04","0.04","0.08","0.6","195.72","7.83","0.31","0.0","0.31","0.31","0.61","4.6","12.83","12.72","48.43","48.34","-22.69","30.0","3","7","1","3","33.33","0","0","0.0","0","12","0.0","2","6","33.33"
"","Liam Stevens","LW","GUE","18.401","4","1","0","0","1","1","2","50.0","0.25","0.0","0.0","0.25","0.25","0.5","37.33","9.33","1.61","0.0","0.0","1.61","1.61","3.21","12.04","14.06","38.65","47.26","-2.38","33.33","1","2","0","0","0.0","1","1","100.0","0","1","0.0","0","0","0.0"
"","Mitchell Hewitson","LW","OSH","17.35","27","1","0","0","1","1","16","6.25","0.04","0.0","0.0","0.04","0.04","0.59","216.13","8.0","0.28","0.0","0.0","0.28","0.28","4.44","12.41","13.14","50.24","48.96","-23.91","25.0","3","9","0","3","0.0","1","4","25.0","0","9","0.0","1","7","14.29"
"","Luke Drewitt","LW","KGN","15.97","6","1","0","0","1","1","2","50.0","0.17","0.0","0.0","0.17","0.17","0.33","49.77","8.29","1.21","0.0","0.0","1.21","1.21","2.41","14.13","13.87","53.66","48.22","25.93","66.67","2","1","0","0","0.0","0","0","0.0","1","2","50.0","0","0","0.0"
"","Noah Serre","RW","SBY","19.146","1","1","0","0","1","1","1","100.0","1.0","0.0","0.0","1.0","1.0","1.0","18.08","18.08","3.32","0.0","0.0","3.32","3.32","3.32","13.12","15.18","45.72","65.79","-16.67","33.33","1","2","1","1","100.0","0","0","0.0","0","0","0.0","1","5","20.0"
"","Hayden Johnston","D","WSR","17.276","4","0","1","0","1","1","1","0.0","0.0","0.25","0.0","0.25","0.25","0.25","28.0","7.0","0.0","2.14","0.0","2.14","2.14","2.14","12.36","14.8","44.82","54.32","43.75","100.0","1","0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
